id,gold_label,gpt_result,gpt_result_mapped
5807,irony,E:,stereotypical
5808,irony,E:,stereotypical
5809,irony,E:,stereotypical
5810,irony,E:,stereotypical
5811,irony,E:,stereotypical
5812,irony,C:,inferiority
5813,inferiority,E:,stereotypical
5814,white_grievance,A:,white_grievance
5815,irony,D:,irony
5816,irony,D:,irony
5817,irony,E:,stereotypical
5818,inferiority,E:,stereotypical
5819,inferiority,E:,stereotypical
5820,stereotypical,E:,stereotypical
5821,irony,E:,stereotypical
5822,irony,C:,inferiority
5823,irony,E:,stereotypical
5824,irony,E:,stereotypical
5825,irony,E:,stereotypical
5826,irony,C:,inferiority
5827,irony,E:,stereotypical
5828,stereotypical,E:,stereotypical
5829,irony,E:,stereotypical
5830,inferiority,E:,stereotypical
5831,irony,E:,stereotypical
5832,inferiority,E:,stereotypical
5833,irony,C:,inferiority
5834,irony,E:,stereotypical
5835,irony,E:,stereotypical
5836,irony,E:,stereotypical
5837,irony,E:,stereotypical
5838,irony,E:,stereotypical
5839,irony,E:,stereotypical
5840,irony,E:,stereotypical
5841,irony,E:,stereotypical
5842,irony,C:,inferiority
5843,irony,E:,stereotypical
5844,irony,E:,stereotypical
5845,irony,C:,inferiority
5846,irony,E:,stereotypical
5847,irony,E:,stereotypical
5848,irony,E:,stereotypical
5849,threatening,E:,stereotypical
5850,irony,E:,stereotypical
5851,irony,E:,stereotypical
5852,irony,E:,stereotypical
5853,irony,E:,stereotypical
5854,irony,E:,stereotypical
5855,threatening,E:,stereotypical
5856,inferiority,E:,stereotypical
5857,irony,C:,inferiority
5858,inferiority,E:,stereotypical
5859,irony,E:,stereotypical
5860,irony,E:,stereotypical
5861,irony,E:,stereotypical
5862,irony,E:,stereotypical
5863,inferiority,C:,inferiority
5864,inferiority,C:,inferiority
5865,irony,E:,stereotypical
5866,irony,E:,stereotypical
5867,inferiority,E:,stereotypical
5868,irony,E:,stereotypical
5869,threatening,E:,stereotypical
5870,inferiority,E:,stereotypical
5871,inferiority,E:,stereotypical
5872,irony,E:,stereotypical
5873,irony,D:,irony
5874,irony,E:,stereotypical
5875,inferiority,E:,stereotypical
5876,irony,E:,stereotypical
5877,inferiority,E:,stereotypical
5878,irony,E:,stereotypical
5879,irony,E:,stereotypical
5880,irony,E:,stereotypical
5881,inferiority,C:,inferiority
5882,irony,E:,stereotypical
5883,irony,E:,stereotypical
5884,irony,E:,stereotypical
5885,irony,E:,stereotypical
5886,irony,E:,stereotypical
5887,inferiority,E:,stereotypical
5888,irony,E:,stereotypical
5889,irony,C:,inferiority
5890,irony,E:,stereotypical
5891,irony,E:,stereotypical
5892,irony,E:,stereotypical
5893,inferiority,E:,stereotypical
5894,irony,E:,stereotypical
5895,irony,E:,stereotypical
5896,irony,E:,stereotypical
5897,irony,E:,stereotypical
5898,irony,E:,stereotypical
5899,irony,E:,stereotypical
5900,irony,E:,stereotypical
5901,irony,E:,stereotypical
5902,irony,E:,stereotypical
5903,inferiority,E:,stereotypical
5904,irony,B:,incitement
5905,irony,E:,stereotypical
5906,irony,E:,stereotypical
5907,irony,E:,stereotypical
5908,irony,E:,stereotypical
5909,irony,E:,stereotypical
5910,inferiority,C:,inferiority
5911,irony,C:,inferiority
5912,irony,E:,stereotypical
5913,irony,E:,stereotypical
5914,irony,E:,stereotypical
5915,irony,D:,irony
5916,inferiority,E:,stereotypical
5917,inferiority,C:,inferiority
5918,irony,E:,stereotypical
5919,irony,E:,stereotypical
5920,inferiority,E:,stereotypical
5921,irony,E:,stereotypical
5922,irony,E:,stereotypical
5923,irony,C:,inferiority
5924,irony,B:,incitement
5925,irony,E:,stereotypical
5926,irony,E:,stereotypical
5927,irony,E:,stereotypical
5928,irony,E:,stereotypical
5929,irony,E:,stereotypical
5930,irony,C:,inferiority
5931,irony,E:,stereotypical
5932,irony,F:,threatening
5933,inferiority,E:,stereotypical
5934,irony,E:,stereotypical
5935,irony,E:,stereotypical
5936,irony,E:,stereotypical
5937,irony,E:,stereotypical
5938,irony,C:,inferiority
5939,irony,E:,stereotypical
5940,irony,E:,stereotypical
5941,irony,E:,stereotypical
5942,irony,E:,stereotypical
5943,irony,E:,stereotypical
5944,irony,E:,stereotypical
5945,irony,E:,stereotypical
5946,irony,E:,stereotypical
5947,inferiority,E:,stereotypical
5948,irony,E:,stereotypical
5949,irony,D:,irony
5950,inferiority,E:,stereotypical
5951,irony,E:,stereotypical
5952,irony,F:,threatening
5953,irony,E:,stereotypical
5954,irony,E:,stereotypical
5955,irony,E:,stereotypical
5956,irony,E:,stereotypical
5957,irony,E:,stereotypical
5958,irony,E:,stereotypical
5959,irony,E:,stereotypical
5960,irony,E:,stereotypical
5961,irony,E:,stereotypical
5962,irony,E:,stereotypical
5963,irony,E:,stereotypical
5964,irony,D:,irony
5965,irony,E:,stereotypical
5966,irony,E:,stereotypical
5967,stereotypical,E:,stereotypical
5968,irony,E:,stereotypical
5969,irony,E:,stereotypical
5970,irony,D:,irony
5971,irony,E:,stereotypical
5972,irony,E:,stereotypical
5973,irony,E:,stereotypical
5974,irony,E:,stereotypical
5975,irony,E:,stereotypical
5976,irony,E:,stereotypical
5977,irony,E:,stereotypical
5978,irony,E:,stereotypical
5979,irony,E:,stereotypical
5980,irony,E:,stereotypical
5981,irony,E:,stereotypical
5982,irony,C:,inferiority
5983,irony,E:,stereotypical
5984,irony,B:,incitement
5985,irony,E:,stereotypical
5986,irony,C:,inferiority
5987,irony,E:,stereotypical
5988,irony,E:,stereotypical
5989,irony,F:,threatening
5990,irony,C:,inferiority
5991,irony,E:,stereotypical
5992,irony,E:,stereotypical
5993,irony,E:,stereotypical
5994,irony,E:,stereotypical
5995,irony,E:,stereotypical
5996,irony,E:,stereotypical
5997,irony,E:,stereotypical
5998,irony,E:,stereotypical
5999,irony,E:,stereotypical
6000,irony,E:,stereotypical
6001,irony,E:,stereotypical
6002,irony,E:,stereotypical
6003,inferiority,C:,inferiority
6004,irony,E:,stereotypical
6005,irony,E:,stereotypical
6006,irony,E:,stereotypical
6007,irony,E:,stereotypical
6008,irony,E:,stereotypical
6009,irony,E:,stereotypical
6010,irony,E:,stereotypical
6011,irony,E:,stereotypical
6012,threatening,D:,irony
6013,irony,E:,stereotypical
6014,irony,C:,inferiority
6015,irony,E:,stereotypical
6016,irony,E:,stereotypical
6017,irony,E:,stereotypical
6018,irony,E:,stereotypical
6019,irony,E:,stereotypical
6020,irony,E:,stereotypical
6021,irony,E:,stereotypical
6022,irony,F:,threatening
6023,irony,E:,stereotypical
6024,irony,D:,irony
6025,irony,E:,stereotypical
6026,irony,E:,stereotypical
6027,irony,E:,stereotypical
6028,irony,E:,stereotypical
6029,irony,E:,stereotypical
6030,irony,D:,irony
6031,irony,E:,stereotypical
6032,irony,E:,stereotypical
6033,irony,E:,stereotypical
6034,irony,E:,stereotypical
6035,irony,E:,stereotypical
6036,irony,E:,stereotypical
6037,irony,E:,stereotypical
6038,inferiority,E:,stereotypical
6039,irony,E:,stereotypical
6040,irony,E:,stereotypical
6041,irony,C:,inferiority
6042,irony,E:,stereotypical
6043,irony,E:,stereotypical
6044,irony,E:,stereotypical
6045,irony,D:,irony
6046,irony,E:,stereotypical
6047,inferiority,E:,stereotypical
6048,irony,E:,stereotypical
6049,irony,E:,stereotypical
6050,irony,E:,stereotypical
6051,irony,E:,stereotypical
6052,irony,E:,stereotypical
6053,irony,E:,stereotypical
6054,irony,E:,stereotypical
6055,irony,E:,stereotypical
6056,irony,E:,stereotypical
6057,irony,E:,stereotypical
6058,irony,F:,threatening
6059,irony,C:,inferiority
6060,irony,E:,stereotypical
6061,irony,E:,stereotypical
6062,irony,E:,stereotypical
6063,irony,F:,threatening
6064,irony,C:,inferiority
6065,irony,C:,inferiority
6066,irony,C:,inferiority
6067,irony,E:,stereotypical
6068,irony,E:,stereotypical
6069,irony,E:,stereotypical
6070,irony,E:,stereotypical
6071,irony,E:,stereotypical
6072,irony,E:,stereotypical
6073,irony,C:,inferiority
6074,irony,E:,stereotypical
6075,irony,E:,stereotypical
6076,irony,E:,stereotypical
6077,stereotypical,E:,stereotypical
6078,inferiority,E:,stereotypical
6079,inferiority,E:,stereotypical
6080,inferiority,E:,stereotypical
6081,inferiority,E:,stereotypical
6082,inferiority,E:,stereotypical
6083,inferiority,E:,stereotypical
6084,inferiority,E:,stereotypical
6085,inferiority,E:,stereotypical
6086,inferiority,E:,stereotypical
6087,inferiority,E:,stereotypical
6088,inferiority,E:,stereotypical
6089,inferiority,E:,stereotypical
6090,inferiority,E:,stereotypical
6091,inferiority,E:,stereotypical
6092,irony,E:,stereotypical
6093,irony,E:,stereotypical
6094,irony,E:,stereotypical
6095,inferiority,E:,stereotypical
6096,irony,C:,inferiority
6097,irony,E:,stereotypical
6098,irony,E:,stereotypical
6099,irony,E:,stereotypical
6100,irony,E:,stereotypical
6101,irony,E:,stereotypical
6102,irony,E:,stereotypical
6103,irony,C:,inferiority
6104,irony,E:,stereotypical
6105,irony,C:,inferiority
6106,irony,F:,threatening
6107,irony,E:,stereotypical
6108,irony,E:,stereotypical
6109,threatening,E:,stereotypical
6110,irony,E:,stereotypical
6111,irony,E:,stereotypical
6112,irony,E:,stereotypical
6113,irony,E:,stereotypical
6114,irony,E:,stereotypical
6115,irony,E:,stereotypical
6116,irony,C:,inferiority
6117,irony,E:,stereotypical
6118,irony,E:,stereotypical
6119,irony,C:,inferiority
6120,irony,E:,stereotypical
6121,irony,E:,stereotypical
6122,irony,E:,stereotypical
6123,irony,E:,stereotypical
6124,irony,E:,stereotypical
6125,irony,C:,inferiority
6126,irony,D:,irony
6127,stereotypical,E:,stereotypical
6128,irony,E:,stereotypical
6129,irony,C:,inferiority
6130,irony,C:,inferiority
6131,irony,E:,stereotypical
6132,irony,E:,stereotypical
6133,inferiority,E:,stereotypical
6134,inferiority,E:,stereotypical
6135,irony,E:,stereotypical
6136,irony,E:,stereotypical
6137,irony,E:,stereotypical
6138,irony,E:,stereotypical
6139,irony,E:,stereotypical
6140,irony,B:,incitement
6141,irony,E:,stereotypical
6142,irony,E:,stereotypical
6143,irony,E:,stereotypical
6144,threatening,C:,inferiority
6145,irony,E:,stereotypical
6146,irony,E:,stereotypical
6147,irony,E:,stereotypical
6148,irony,E:,stereotypical
6149,irony,E:,stereotypical
6150,irony,E:,stereotypical
6151,irony,E:,stereotypical
6152,irony,E:,stereotypical
6153,irony,E:,stereotypical
6154,irony,E:,stereotypical
6155,irony,B:,incitement
6156,irony,E:,stereotypical
6157,irony,E:,stereotypical
6158,threatening,E:,stereotypical
6159,inferiority,E:,stereotypical
6160,irony,E:,stereotypical
6161,irony,E:,stereotypical
6162,irony,E:,stereotypical
6163,irony,E:,stereotypical
6164,irony,E:,stereotypical
6165,irony,E:,stereotypical
6166,threatening,C:,inferiority
6167,irony,C:,inferiority
6168,irony,E:,stereotypical
6169,stereotypical,E:,stereotypical
6170,irony,E:,stereotypical
6171,irony,E:,stereotypical
6172,irony,E:,stereotypical
6173,inferiority,E:,stereotypical
6174,stereotypical,E:,stereotypical
6175,stereotypical,E:,stereotypical
6176,inferiority,E:,stereotypical
6177,irony,E:,stereotypical
6178,irony,F:,threatening
6179,irony,C:,inferiority
6180,irony,E:,stereotypical
6181,threatening,E:,stereotypical
6182,irony,E:,stereotypical
6183,irony,E:,stereotypical
6184,irony,E:,stereotypical
6185,irony,C:,inferiority
6186,irony,E:,stereotypical
6187,irony,F:,threatening
6188,irony,C:,inferiority
6189,irony,E:,stereotypical
6190,irony,E:,stereotypical
6191,irony,E:,stereotypical
6192,irony,D:,irony
6193,irony,F:,threatening
6194,irony,C:,inferiority
6195,irony,E:,stereotypical
6196,irony,E:,stereotypical
6197,irony,E:,stereotypical
6198,irony,E:,stereotypical
6199,irony,E:,stereotypical
6200,irony,E:,stereotypical
6201,irony,E:,stereotypical
6202,irony,C:,inferiority
6203,irony,E:,stereotypical
6204,irony,E:,stereotypical
6205,irony,E:,stereotypical
6206,irony,E:,stereotypical
6207,irony,E:,stereotypical
6208,irony,E:,stereotypical
6209,irony,E:,stereotypical
6210,irony,E:,stereotypical
6211,irony,C:,inferiority
6212,inferiority,E:,stereotypical
6213,inferiority,E:,stereotypical
6214,inferiority,E:,stereotypical
6215,inferiority,C:,inferiority
6216,stereotypical,E:,stereotypical
6217,inferiority,C:,inferiority
6218,stereotypical,E:,stereotypical
6219,stereotypical,E:,stereotypical
6220,stereotypical,E:,stereotypical
6221,stereotypical,E:,stereotypical
6222,stereotypical,C:,inferiority
6223,inferiority,E:,stereotypical
6224,inferiority,E:,stereotypical
6225,other,E:,stereotypical
6226,other,E:,stereotypical
6227,stereotypical,C:,inferiority
6228,stereotypical,E:,stereotypical
6229,inferiority,C:,inferiority
6230,stereotypical,E:,stereotypical
6231,other,E:,stereotypical
6232,stereotypical,E:,stereotypical
6233,other,E:,stereotypical
6234,stereotypical,E:,stereotypical
6235,inferiority,E:,stereotypical
6236,irony,E:,stereotypical
6237,inferiority,E:,stereotypical
6238,other,C:,inferiority
6239,inferiority,E:,stereotypical
6240,inferiority,E:,stereotypical
6241,irony,C:,inferiority
6242,white_grievance,E:,stereotypical
6243,irony,E:,stereotypical
6244,inferiority,E:,stereotypical
6245,other,C:,inferiority
6246,stereotypical,E:,stereotypical
6247,white_grievance,A:,white_grievance
6248,inferiority,E:,stereotypical
6249,stereotypical,E:,stereotypical
6250,other,E:,stereotypical
6251,stereotypical,E:,stereotypical
6252,stereotypical,E:,stereotypical
6253,other,E:,stereotypical
6254,stereotypical,E:,stereotypical
6255,inferiority,C:,inferiority
6256,inferiority,E:,stereotypical
6257,other,E:,stereotypical
6258,other,C:,inferiority
6259,inferiority,E:,stereotypical
6260,stereotypical,E:,stereotypical
6261,white_grievance,A:,white_grievance
6262,other,E:,stereotypical
6263,other,E:,stereotypical
6264,other,E:,stereotypical
6265,other,E:,stereotypical
6266,stereotypical,C:,inferiority
6267,stereotypical,E:,stereotypical
6268,stereotypical,C:,inferiority
6269,other,E:,stereotypical
6270,other,E:,stereotypical
6271,incitement,E:,stereotypical
6272,stereotypical,E:,stereotypical
6273,stereotypical,E:,stereotypical
6274,inferiority,E:,stereotypical
6275,inferiority,E:,stereotypical
6276,other,E:,stereotypical
6277,inferiority,E:,stereotypical
6278,inferiority,E:,stereotypical
6279,incitement,E:,stereotypical
6280,stereotypical,E:,stereotypical
6281,stereotypical,E:,stereotypical
6282,stereotypical,E:,stereotypical
6283,inferiority,E:,stereotypical
6284,other,E:,stereotypical
6285,stereotypical,C:,inferiority
6286,stereotypical,E:,stereotypical
6287,stereotypical,E:,stereotypical
6288,stereotypical,E:,stereotypical
6289,stereotypical,E:,stereotypical
6290,stereotypical,E:,stereotypical
6291,stereotypical,E:,stereotypical
6292,stereotypical,E:,stereotypical
6293,inferiority,E:,stereotypical
6294,incitement,E:,stereotypical
6295,stereotypical,E:,stereotypical
6296,inferiority,E:,stereotypical
6297,other,E:,stereotypical
6298,stereotypical,E:,stereotypical
6299,inferiority,C:,inferiority
6300,inferiority,E:,stereotypical
6301,stereotypical,E:,stereotypical
6302,inferiority,C:,inferiority
6303,stereotypical,E:,stereotypical
6304,stereotypical,E:,stereotypical
6305,white_grievance,E:,stereotypical
6306,inferiority,E:,stereotypical
6307,inferiority,E:,stereotypical
6308,stereotypical,E:,stereotypical
6309,stereotypical,C:,inferiority
6310,stereotypical,E:,stereotypical
6311,stereotypical,E:,stereotypical
6312,irony,E:,stereotypical
6313,inferiority,E:,stereotypical
6314,irony,E:,stereotypical
6315,irony,E:,stereotypical
6316,white_grievance,E:,stereotypical
6317,stereotypical,E:,stereotypical
6318,inferiority,E:,stereotypical
6319,stereotypical,E:,stereotypical
6320,inferiority,E:,stereotypical
6321,inferiority,E:,stereotypical
6322,irony,E:,stereotypical
6323,threatening,F:,threatening
6324,inferiority,E:,stereotypical
